1	15	8	40	0.001307337	
2	15	8	40.03333333	-0.002325345	
3	15	8	40.06666667	-0.004070883	
4	15	8	40.1	0.002402086	
5	15	8	40.13333333	0.009151474	
6	15	8	40.16666667	0.006846866	
7	15	8	40.2	0.012763628	
8	15	8	40.23333333	0.006447479	
9	15	8	40.26666667	0.017303851	
10	15	8	40.3	0.013935649	
11	15	8	40.33333333	0.005789888	
12	15	8	40.36666667	-0.009174272	
13	15	8	40.4	-0.001697686	
14	15	8	40.43333333	0.000394318	
15	15	8	40.46666667	-0.014702641	
16	15	8	40.5	-0.011035103	
17	15	8	40.53333333	0.00484399	
18	15	8	40.56666667	-0.004059921	
19	15	8	40.6	0.010607513	
20	15	8	40.63333333	-0.000321709	
21	15	8	40.66666667	0.005654972	
22	15	8	40.7	0.00638635	
23	15	8	40.73333333	-0.003746063	
24	15	8	40.76666667	-0.003274817	
25	15	8	40.8	0.01890774	
26	15	8	40.83333333	0.003149274	
27	15	8	40.86666667	0.01570458	
28	15	8	40.9	-0.006312831	
29	15	8	40.93333333	-0.001774277	
30	15	8	40.96666667	-0.002592761	
31	15	8	41	-0.012427002	
32	15	8	41.03333333	-0.001786243	
33	15	8	41.06666667	0.010821106	
34	15	8	41.1	0.013864798	
35	15	8	41.13333333	0.016616227	
36	15	8	41.16666667	0.00069448	
37	15	8	41.2	0.003831371	
38	15	8	41.23333333	0.007248918	
39	15	8	41.26666667	-0.017052495	
40	15	8	41.3	0.008906136	
41	15	8	41.33333333	4.83E-05	
42	15	8	41.36666667	0.012250403	
43	15	8	41.4	-0.00438611	
44	15	8	41.43333333	-0.002241586	
45	15	8	41.46666667	-0.005551593	
46	15	8	41.5	-0.010502781	
47	15	8	41.53333333	-0.024439067	
48	15	8	41.56666667	-0.006799998	
49	15	8	41.6	0.010698409	
50	15	8	41.63333333	0.027052921	
51	15	8	41.66666667	-0.005216604	
52	15	8	41.7	0.022127854	
53	15	8	41.73333333	0.001932344	
54	15	8	41.76666667	0.014875549	
55	15	8	41.8	-0.009897589	
56	15	8	41.83333333	-0.008116404	
57	15	8	41.86666667	0.015732452	
58	15	8	41.9	0.008243424	
59	15	8	41.93333333	0.005540705	
60	15	8	41.96666667	-0.003904155	
61	15	8	42	-0.012159329	
62	15	8	42.03333333	-0.010119427	
63	15	8	42.06666667	0.008798006	
64	15	8	42.1	0.013441228	
65	15	8	42.13333333	0.001369299	
66	15	8	42.16666667	0.005540298	
67	15	8	42.2	-0.006420738	
68	15	8	42.23333333	-0.000782621	
69	15	8	42.26666667	0.007357937	
70	15	8	42.3	-0.001100288	
71	15	8	42.33333333	-0.010045137	
72	15	8	42.36666667	-0.001012165	
73	15	8	42.4	0.012461859	
74	15	8	42.43333333	-0.002494066	
75	15	8	42.46666667	0.004063267	
76	15	8	42.5	-0.012300744	
77	15	8	42.53333333	0.00956364	
78	15	8	42.56666667	0.002892797	
79	15	8	42.6	0.008552852	
80	15	8	42.63333333	0.011993818	
81	15	8	42.66666667	-0.011002044	
82	15	8	42.7	0.008416734	
83	15	8	42.73333333	0.00085111	
84	15	8	42.76666667	-0.005823611	
85	15	8	42.8	0.002151499	
86	15	8	42.83333333	-0.006123584	
87	15	8	42.86666667	-0.000665718	
88	15	8	42.9	0.001347056	
89	15	8	42.93333333	-0.002186193	
90	15	8	42.96666667	0.008190258	
91	15	8	43	-0.020714729	
92	15	8	43.03333333	-0.00029961	
93	15	8	43.06666667	0.009200082	
94	15	8	43.1	-0.01219711	
95	15	8	43.13333333	0.012102911	
96	15	8	43.16666667	-0.004546365	
97	15	8	43.2	-0.008824221	
98	15	8	43.23333333	0.004355547	
99	15	8	43.26666667	-0.006081212	
100	15	8	43.3	0.005645653	
101	15	8	43.33333333	-0.014552366	
102	15	8	43.36666667	0.009798935	
103	15	8	43.4	0.01238823	
104	15	8	43.43333333	0.000552673	
105	15	8	43.46666667	-0.006972985	
106	15	8	43.5	-0.013991167	
107	15	8	43.53333333	-0.001495488	
108	15	8	43.56666667	-0.00052599	
109	15	8	43.6	-0.000768742	
110	15	8	43.63333333	0.002483294	
111	15	8	43.66666667	0.012370582	
112	15	8	43.7	0.004692848	
113	15	8	43.73333333	0.008618677	
114	15	8	43.76666667	0.00493116	
115	15	8	43.8	-0.006378402	
116	15	8	43.83333333	-0.014067763	
117	15	8	43.86666667	0.002705093	
118	15	8	43.9	0.016093904	
119	15	8	43.93333333	-0.010991744	
120	15	8	43.96666667	-0.002329862	
121	15	8	44	0.000769776	
122	15	8	44.03333333	0.000578718	
123	15	8	44.06666667	0.013850917	
124	15	8	44.1	-0.001328956	
125	15	8	44.13333333	-0.006091042	
126	15	8	44.16666667	-0.0017933	
127	15	8	44.2	-0.003565438	
128	15	8	44.23333333	-0.018878776	
129	15	8	44.26666667	-0.004663477	
130	15	8	44.3	-0.00864297	
131	15	8	44.33333333	-0.014234535	
132	15	8	44.36666667	0.01265488	
133	15	8	44.4	0.00278219	
134	15	8	44.43333333	0.005408768	
135	15	8	44.46666667	-0.011172	
136	15	8	44.5	0.003015652	
137	15	8	44.53333333	0.005235572	
138	15	8	44.56666667	-0.019536157	
139	15	8	44.6	-0.000718602	
140	15	8	44.63333333	0.003937214	
141	15	8	44.66666667	0.006801416	
142	15	8	44.7	0.007031187	
143	15	8	44.73333333	0.00332088	
144	15	8	44.76666667	-0.013581362	
145	15	8	44.8	0.009259381	
146	15	8	44.83333333	-0.01025586	
147	15	8	44.86666667	0.085047	
148	15	8	44.9	0.090609	
149	15	8	44.93333333	0.084702	
150	15	8	44.96666667	0.086076	
151	15	8	45	0.092816	
152	15	8	45.03333333	0.130537	
153	15	8	45.06666667	-0.689182	
154	15	8	45.1	-0.227513	
155	15	8	45.13333333	0.365376	
156	15	8	45.16666667	-0.061004	
157	15	8	45.2	1.925123	
158	15	8	45.23333333	-0.921059	
159	15	8	45.26666667	1.375835	
160	15	8	45.3	-0.443724	
161	15	8	45.33333333	0.784632	
162	15	8	45.36666667	0.171543	
163	15	8	45.4	0.169813	
164	15	8	45.43333333	0.306498	
165	15	8	45.46666667	0.216822	
166	15	8	45.5	-0.296608	
167	15	8	45.53333333	0.62916	
168	15	8	45.56666667	-0.049931	
169	15	8	45.6	0.407745	
170	15	8	45.63333333	0.215858	
171	15	8	45.66666667	-0.050073	
172	15	8	45.7	0.135845	
173	15	8	45.73333333	-0.011338	
174	15	8	45.76666667	0.144095	
175	15	8	45.8	0.369673	
176	15	8	45.83333333	0.096932	
177	15	8	45.86666667	0.087599	
178	15	8	45.9	0.065752	
179	15	8	45.93333333	-0.036804	
180	15	8	45.96666667	0.193349	
181	15	8	46	0.174154	
182	15	8	46.03333333	0.145876	
183	15	8	46.06666667	0.045158	
184	15	8	46.1	-0.033147	
185	15	8	46.13333333	-0.025953	
186	15	8	46.16666667	0.10708	
187	15	8	46.2	0.198101	
188	15	8	46.23333333	0.138932	
189	15	8	46.26666667	0.096331	
190	15	8	46.3	-0.043928	
191	15	8	46.33333333	-0.029438	
192	15	8	46.36666667	0.121658	
193	15	8	46.4	0.100827	
194	15	8	46.43333333	0.136138	
195	15	8	46.46666667	0.114369	
196	15	8	46.5	-0.014779	
197	15	8	46.53333333	-0.031497	
198	15	8	46.56666667	0.043704	
199	15	8	46.6	0.121524	
200	15	8	46.63333333	0.143683	
201	15	8	46.66666667	0.061089	
202	15	8	46.7	0.00749	
203	15	8	46.73333333	-0.032946	
204	15	8	46.76666667	-0.005552	
205	15	8	46.8	0.101564	
206	15	8	46.83333333	0.137128	
207	15	8	46.86666667	0.088975	
208	15	8	46.9	0.006964	
209	15	8	46.93333333	-0.032577	
210	15	8	46.96666667	0.019257	
211	15	8	47	0.109758	
212	15	8	47.03333333	0.121823	
213	15	8	47.06666667	0.111289	
214	15	8	47.1	0.035531	
215	15	8	47.13333333	0.012777	
216	15	8	47.16666667	0.030072	
217	15	8	47.2	0.106964	
218	15	8	47.23333333	0.162323	
219	15	8	47.26666667	0.133734	
220	15	8	47.3	0.078377	
221	15	8	47.33333333	0.024337	
222	15	8	47.36666667	0.040508	
223	15	8	47.4	0.120158	
224	15	8	47.43333333	0.163805	
225	15	8	47.46666667	0.137502	
226	15	8	47.5	0.10509	
227	15	8	47.53333333	0.053813	
228	15	8	47.56666667	0.031345	
229	15	8	47.6	0.091385	
230	15	8	47.63333333	0.147624	
231	15	8	47.66666667	0.151271	
232	15	8	47.7	0.083575	
233	15	8	47.73333333	0.038206	
234	15	8	47.76666667	0.029734	
235	15	8	47.8	0.069221	
236	15	8	47.83333333	0.130507	
237	15	8	47.86666667	0.135499	
238	15	8	47.9	0.085542	
239	15	8	47.93333333	0.012699	
240	15	8	47.96666667	0.010155	
241	15	8	48	0.036428	
242	15	8	48.03333333	0.077727	
243	15	8	48.06666667	0.094834	
244	15	8	48.1	0.064533	
245	15	8	48.13333333	0.001848	
246	15	8	48.16666667	-0.019349	
247	15	8	48.2	-0.001577	
248	15	8	48.23333333	0.036446	
249	15	8	48.26666667	0.076681	
250	15	8	48.3	0.064693	
251	15	8	48.33333333	0.011326	
252	15	8	48.36666667	-0.005962	
253	15	8	48.4	0.006462	
254	15	8	48.43333333	0.058486	
255	15	8	48.46666667	0.071474	
256	15	8	48.5	0.076846	
257	15	8	48.53333333	0.042186	
258	15	8	48.56666667	0.008771	
259	15	8	48.6	0.00848	
260	15	8	48.63333333	0.054707	
261	15	8	48.66666667	0.082782	
262	15	8	48.7	0.078828	
263	15	8	48.73333333	0.038889	
264	15	8	48.76666667	-0.005248	
265	15	8	48.8	0.011645	
266	15	8	48.83333333	0.045769	
267	15	8	48.86666667	0.067464	
268	15	8	48.9	0.085756	
269	15	8	48.93333333	0.060391	
270	15	8	48.96666667	0.012828	
271	15	8	49	0.017867	
272	15	8	49.03333333	0.05663	
273	15	8	49.06666667	0.058638	
274	15	8	49.1	0.066146	
275	15	8	49.13333333	0.059257	
276	15	8	49.16666667	0.013862	
277	15	8	49.2	0.002456	
278	15	8	49.23333333	0.024442	
279	15	8	49.26666667	0.049772	
280	15	8	49.3	0.051919	
281	15	8	49.33333333	0.043696	
282	15	8	49.36666667	0.031064	
283	15	8	49.4	0.011555	
284	15	8	49.43333333	0.020293	
285	15	8	49.46666667	0.064151	
286	15	8	49.5	0.068402	
287	15	8	49.53333333	0.06253	
288	15	8	49.56666667	0.044449	
289	15	8	49.6	0.038067	
290	15	8	49.63333333	0.053107	
291	15	8	49.66666667	0.0903	
292	15	8	49.7	0.090999	
293	15	8	49.73333333	0.081413	
294	15	8	49.76666667	0.085047	
295	15	8	49.8	0.069005	
296	15	8	49.83333333	0.065311	
297	15	8	49.86666667	0.094473	
298	15	8	49.9	0.114841	
299	15	8	49.93333333	0.107977	
300	15	8	49.96666667	0.081464	
301	15	8	50	0.070353	
302	15	8	50.03333333	0.055439	
303	15	8	50.06666667	0.078877	
304	15	8	50.1	0.097569	
305	15	8	50.13333333	0.088354	
306	15	8	50.16666667	0.059409	
307	15	8	50.2	0.041194	
308	15	8	50.23333333	0.041542	
309	15	8	50.26666667	0.05414	
310	15	8	50.3	0.070461	
311	15	8	50.33333333	0.068147	
312	15	8	50.36666667	0.026922	
313	15	8	50.4	0.022154	
314	15	8	50.43333333	0.014723	
315	15	8	50.46666667	0.0212	
316	15	8	50.5	0.043562	
317	15	8	50.53333333	0.039776	
318	15	8	50.56666667	0.020264	
319	15	8	50.6	0.004029	
320	15	8	50.63333333	0.011862	
321	15	8	50.66666667	0.036951	
322	15	8	50.7	0.044831	
323	15	8	50.73333333	0.037036	
324	15	8	50.76666667	0.008026	
325	15	8	50.8	-0.040031	
326	15	8	50.83333333	-0.022347	
327	15	8	50.86666667	-0.006214	
328	15	8	50.9	-0.011715	
329	15	8	50.93333333	-0.000149	
330	15	8	50.96666667	-0.012153	
