94,2015/12/25,18,17,30.884,0.010085077,-0.017936864
95,2015/12/25,18,17,30.919,0.016892523,-0.006883042
96,2015/12/25,18,17,30.95,0.017324507,-0.015644839
97,2015/12/25,18,17,30.984,0.006037704,-0.013200724
98,2015/12/25,18,17,31.017,0.015533394,-0.009797384
99,2015/12/25,18,17,31.05,0.018220085,-0.012656752
100,2015/12/25,18,17,31.084,0.01289192,-0.013880213
101,2015/12/25,18,17,31.117,0.011926459,-0.002644388
102,2015/12/25,18,17,31.151,0.014643026,-0.008556025
103,2015/12/25,18,17,31.184,0.010739836,-0.009352312
104,2015/12/25,18,17,31.218,-0.000396913,-0.007545876
105,2015/12/25,18,17,31.252,0.015522298,-0.015377433
106,2015/12/25,18,17,31.284,0.006738938,-0.009579705
107,2015/12/25,18,17,31.317,0.002383024,-0.007134706
108,2015/12/25,18,17,31.35,0.011473405,-0.016871839
109,2015/12/25,18,17,31.383,0.012986849,-0.011302901
110,2015/12/25,18,17,31.419,0.009236876,-0.009716212
111,2015/12/25,18,17,31.451,0.009971437,-0.002426912
112,2015/12/25,18,17,31.484,-0.00095567,-0.01288853
113,2015/12/25,18,17,31.517,0.006846637,-0.010122619
114,2015/12/25,18,17,31.55,0.011294192,-0.011040011
115,2015/12/25,18,17,31.584,0.011324933,-0.003804956
116,2015/12/25,18,17,31.617,0.010007729,-0.015743125
117,2015/12/25,18,17,31.651,0.014290527,-0.013863905
118,2015/12/25,18,17,31.683,0.011985052,-0.005595527
119,2015/12/25,18,17,31.717,0.009730244,-0.01718434
120,2015/12/25,18,17,31.75,0.012887698,-0.008536481
121,2015/12/25,18,17,31.783,0.012868657,-0.01515291
122,2015/12/25,18,17,31.817,0.010172867,-0.014982907
123,2015/12/25,18,17,31.851,0.010042195,-0.020381611
124,2015/12/25,18,17,31.883,0.008954031,-0.012045164
125,2015/12/25,18,17,31.917,0.010441568,-0.009238697
126,2015/12/25,18,17,31.95,0.009475899,-0.005564414
127,2015/12/25,18,17,31.984,0.009103553,-0.007741788
128,2015/12/25,18,17,32.017,0.007996422,-0.007650713
129,2015/12/25,18,17,32.05,0.01110218,-0.002177534
