1	15	8	40	0.000511345
2	15	8	40.03333333	-0.001972265
3	15	8	40.06666667	-0.007696991
4	15	8	40.1	-0.000974749
5	15	8	40.13333333	-0.006063168
6	15	8	40.16666667	0.001669324
7	15	8	40.2	0.002682623
8	15	8	40.23333333	-0.003015132
9	15	8	40.26666667	-0.009625373
10	15	8	40.3	-0.003572471
11	15	8	40.33333333	-0.003262912
12	15	8	40.36666667	-0.00795183
13	15	8	40.4	0.007322087
14	15	8	40.43333333	0.002308583
15	15	8	40.46666667	0.00526646
16	15	8	40.5	-0.001856438
17	15	8	40.53333333	0.00096273
18	15	8	40.56666667	0.008908661
19	15	8	40.6	0.000751828
20	15	8	40.63333333	-0.011110296
21	15	8	40.66666667	-0.002551074
22	15	8	40.7	0.010157239
23	15	8	40.73333333	-0.006803902
24	15	8	40.76666667	0.00218223
25	15	8	40.8	-0.014064288
26	15	8	40.83333333	-0.003739122
27	15	8	40.86666667	0.000319102
28	15	8	40.9	-0.00277605
29	15	8	40.93333333	0.004477904
30	15	8	40.96666667	0.005401345
31	15	8	41	-0.001334569
32	15	8	41.03333333	-0.001199077
33	15	8	41.06666667	0.004841451
34	15	8	41.1	0.00680448
35	15	8	41.13333333	-0.002267426
36	15	8	41.16666667	-0.005726898
37	15	8	41.2	-0.006887731
38	15	8	41.23333333	0.005035688
39	15	8	41.26666667	0.00947455
40	15	8	41.3	-0.006869043
41	15	8	41.33333333	-0.010236148
42	15	8	41.36666667	-0.00667432
43	15	8	41.4	0.002968825
44	15	8	41.43333333	-0.001189261
45	15	8	41.46666667	0.003286545
46	15	8	41.5	0.004475249
47	15	8	41.53333333	-0.012443567
48	15	8	41.56666667	0.001958016
49	15	8	41.6	0.002733331
50	15	8	41.63333333	-0.006465734
51	15	8	41.66666667	0.002600338
52	15	8	41.7	0.004316703
53	15	8	41.73333333	0.010836557
54	15	8	41.76666667	0.004974397
55	15	8	41.8	0.000774163
56	15	8	41.83333333	0.000637461
57	15	8	41.86666667	0.007553377
58	15	8	41.9	-0.016495412
59	15	8	41.93333333	-0.006264801
60	15	8	41.96666667	-0.000121869
61	15	8	42	0.008606539
62	15	8	42.03333333	0.012563486
63	15	8	42.06666667	-0.011135489
64	15	8	42.1	-0.001505351
65	15	8	42.13333333	-0.001164958
66	15	8	42.16666667	-0.013986681
